,image,label
970,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000091.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000091.png
971,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000092.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000092.png
972,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000093.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000093.png
973,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000094.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000094.png
974,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000095.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000095.png
975,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000096.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000096.png
976,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000097.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000097.png
977,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000098.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000098.png
978,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000099.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000099.png
979,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000100.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000100.png
980,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000101.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000101.png
981,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000102.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000102.png
982,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000103.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000103.png
983,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000104.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000104.png
984,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000105.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000105.png
985,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000106.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000106.png
986,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000107.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000107.png
987,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000108.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000108.png
988,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000109.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000109.png
989,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000110.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000110.png
990,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000111.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000111.png
991,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000112.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000112.png
992,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000113.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000113.png
993,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000114.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000114.png
994,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000115.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000115.png
995,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000116.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000116.png
996,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000117.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000117.png
997,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000118.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000118.png
998,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000119.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000119.png
999,train/input/AFAwNiInclusionsAndFilledDefects_pair_2_000120.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_2_000120.png
